id	conversation_id	created_at	date	time	timezone	user_id	username	name	place	tweet	language	mentions	urls	photos	replies_count	retweets_count	likes_count	hashtags	cashtags	link	retweet	quote_url	video	thumbnail	near	geo	source	user_rt_id	user_rt	retweet_id	reply_to	retweet_date	translate	trans_src	trans_dest
1301256080601886720	1301256080601886720	2020-09-02 17:30:00 Hora estándar de Montevideo	2020-09-02	17:30:00	-0300	1278853300750876674	100argdicen	100 argentinos dicen		Darío Barassi  se sorprendió en #100ArgentinosDicen cuando un participante le contó cuántos años tenía #lovieneltrece  https://t.co/2Ij7jzRZFZ	es	[]	[]	[]	1	5	39	['100argentinosdicen', 'lovieneltrece']	[]	https://twitter.com/100argdicen/status/1301256080601886720	False		1	https://pbs.twimg.com/ext_tw_video_thumb/1301247602470662147/pu/img/maGrokHxu-prfpLy.jpg							[]				
1300522783030611972	1300522783030611972	2020-08-31 16:56:08 Hora estándar de Montevideo	2020-08-31	16:56:08	-0300	1278853300750876674	100argdicen	100 argentinos dicen		"""Deseo que pierdas"" 😱😂 Un participante hizo enojar a @dariobarassi  #lovieneltrece @eltreceoficial  https://t.co/L91Dn1FNpB"	es	[{'screen_name': 'dariobarassi', 'name': 'dario barassi', 'id': '174345178'}, {'screen_name': 'eltreceoficial', 'name': 'eltrece', 'id': '175824869'}]	[]	[]	2	4	47	['lovieneltrece']	[]	https://twitter.com/100argdicen/status/1300522783030611972	False		1	https://pbs.twimg.com/ext_tw_video_thumb/1300522443812020226/pu/img/5v1xij2yQW2ovrFo.jpg							[]				
1300522048004018180	1300522048004018180	2020-08-31 16:53:13 Hora estándar de Montevideo	2020-08-31	16:53:13	-0300	1278853300750876674	100argdicen	100 argentinos dicen		¡Las respuestas más insólitas! @dariobarassi se sorprendió con los participantes de #100argentinosdicen. #lovieneltrece @eltreceoficial  https://t.co/ozmxR3OwfE	es	[{'screen_name': 'dariobarassi', 'name': 'dario barassi', 'id': '174345178'}, {'screen_name': 'eltreceoficial', 'name': 'eltrece', 'id': '175824869'}]	[]	[]	1	11	81	['100argentinosdicen', 'lovieneltrece']	[]	https://twitter.com/100argdicen/status/1300522048004018180	False		1	https://pbs.twimg.com/ext_tw_video_thumb/1300521878461784065/pu/img/n1GLiQBv_lo215zn.jpg							[]				
1300521450084995073	1300521450084995073	2020-08-31 16:50:50 Hora estándar de Montevideo	2020-08-31	16:50:50	-0300	1278853300750876674	100argdicen	100 argentinos dicen		🤣🤩 @DaríoBarassi pegó onda con un participante de 100argentinosdicen   #lovieneltrece @eltreceoficial  https://t.co/R4Duz4pu8m	es	[{'screen_name': 'eltreceoficial', 'name': 'eltrece', 'id': '175824869'}]	[]	[]	0	6	71	['lovieneltrece']	[]	https://twitter.com/100argdicen/status/1300521450084995073	False		1	https://pbs.twimg.com/ext_tw_video_thumb/1300521083494432773/pu/img/KGak1LLnulug4w-B.jpg							[]				
1300469522730807297	1300469522730807297	2020-08-31 13:24:30 Hora estándar de Montevideo	2020-08-31	13:24:30	-0300	1278853300750876674	100argdicen	100 argentinos dicen		¡Arrancamos el lunes con todo! A las 16 prendete a @eltreceoficial con @dariobarassi en #100ArgentinosDicen  https://t.co/XyMaEkYINc	es	[{'screen_name': 'eltreceoficial', 'name': 'eltrece', 'id': '175824869'}, {'screen_name': 'dariobarassi', 'name': 'dario barassi', 'id': '174345178'}]	[]	[]	5	8	32	['100argentinosdicen']	[]	https://twitter.com/100argdicen/status/1300469522730807297	False		1	https://pbs.twimg.com/ext_tw_video_thumb/1300469473208565760/pu/img/zKTqMBHbctkoWlsX.jpg							[]				
1299441956217589772	1299441956217589772	2020-08-28 17:21:19 Hora estándar de Montevideo	2020-08-28	17:21:19	-0300	1278853300750876674	100argdicen	100 argentinos dicen		"Darío Barassi no la pasó bien al aire después de la respuesta que dio uno de los participantes de 100 argentinos dicen: ""Estoy mareado""  https://t.co/89KjdtlPoV"	es	[]	['http://eltrecetv.com.ar/videos/100-argentinos-dicen/100-argentinos-dicen-dario-barassi-vivio-un-momento-muy-incomodo-al-aire_135871']	[]	1	2	11	[]	[]	https://twitter.com/100argdicen/status/1299441956217589772	False		0								[]				
1297976721212399616	1297976721212399616	2020-08-24 16:19:00 Hora estándar de Montevideo	2020-08-24	16:19:00	-0300	1278853300750876674	100argdicen	100 argentinos dicen		Así empezó 100 argentinos dicen, el nuevo programa de entretenimientos de eltrece con Darío Barassi  https://t.co/Bh0cbNtg0R	es	[]	['https://www.eltrecetv.com.ar/videos/100-argentinos-dicen/asi-empezo-100-argentinos-dicen-el-nuevo-programa-de-entretenimientos-de_135554']	[]	6	8	39	[]	[]	https://twitter.com/100argdicen/status/1297976721212399616	False		0								[]				
1297972707875840002	1297972707875840002	2020-08-24 16:03:03 Hora estándar de Montevideo	2020-08-24	16:03:03	-0300	1278853300750876674	100argdicen	100 argentinos dicen		¡Arrancamos! Prendete a @eltreceoficial con @dariobarassi #100ArgentinosDicen ✨  https://t.co/x4BiApHnLH	es	[{'screen_name': 'eltreceoficial', 'name': 'eltrece', 'id': '175824869'}, {'screen_name': 'dariobarassi', 'name': 'dario barassi', 'id': '174345178'}]	[]	['https://pbs.twimg.com/media/EgNTS4CWAAIsm08.jpg']	3	6	33	['100argentinosdicen']	[]	https://twitter.com/100argdicen/status/1297972707875840002	False		1	https://pbs.twimg.com/media/EgNTS4CWAAIsm08.jpg							[]				
1297902991329112069	1297902991329112069	2020-08-24 11:26:01 Hora estándar de Montevideo	2020-08-24	11:26:01	-0300	1278853300750876674	100argdicen	100 argentinos dicen		¡HOY! Se viene #100argentinosdicen a @eltreceoficial. ¡Prendete a las 16 con @dariobarassi!  https://t.co/0nUc8tbEsX	es	[{'screen_name': 'eltreceoficial', 'name': 'eltrece', 'id': '175824869'}, {'screen_name': 'dariobarassi', 'name': 'dario barassi', 'id': '174345178'}]	[]	['https://pbs.twimg.com/media/EgMTsZzWkAE-ELy.jpg']	0	6	18	['100argentinosdicen']	[]	https://twitter.com/100argdicen/status/1297902991329112069	False		1	https://pbs.twimg.com/media/EgMTsZzWkAE-ELy.jpg							[]				
1297654000616177665	1297654000616177665	2020-08-23 18:56:37 Hora estándar de Montevideo	2020-08-23	18:56:37	-0300	1278853300750876674	100argdicen	100 argentinos dicen		MAÑANA. ¡Comenzamos con #100ArgentinosDicen! Prendete con el hashtag a comentar. cc @eltreceoficial @dariobarassi [Te esperamos a las 16 por #eltrece]  https://t.co/YOmbANjNOk	es	[{'screen_name': 'eltreceoficial', 'name': 'eltrece', 'id': '175824869'}, {'screen_name': 'dariobarassi', 'name': 'dario barassi', 'id': '174345178'}]	[]	['https://pbs.twimg.com/media/EgIxRMHWsAIBaYD.jpg']	4	8	20	['100argentinosdicen', 'eltrece']	[]	https://twitter.com/100argdicen/status/1297654000616177665	False		1	https://pbs.twimg.com/media/EgIxRMHWsAIBaYD.jpg							[]				
1284566199590846471	1284566199590846471	2020-07-18 16:10:22 Hora estándar de Montevideo	2020-07-18	16:10:22	-0300	1278853300750876674	100argdicen	100 argentinos dicen		¿Querés participar de #100ArgentinosDicen? No te quedes con las ganas, ingresá acá @dariobarassi   https://t.co/RpLJpNlbNc	es	[{'screen_name': 'dariobarassi', 'name': 'dario barassi', 'id': '174345178'}]	['https://www.eltrecetv.com.ar/convocatoria/anotate-en-100-argentinos-dicen']	[]	0	4	14	['100argentinosdicen']	[]	https://twitter.com/100argdicen/status/1284566199590846471	False		0								[]				
1283513639853531136	1283513639853531136	2020-07-15 18:27:52 Hora estándar de Montevideo	2020-07-15	18:27:52	-0300	1278853300750876674	100argdicen	100 argentinos dicen		¡Anotate en #100ArgentinosDicen! Llega el programa donde las familias compiten para descifrar el verdadero pensamiento de los argentinos. Participá 👇 @eltreceoficial @eltreceprensa    https://t.co/RpLJpNlbNc	es	[{'screen_name': 'eltreceoficial', 'name': 'eltrece', 'id': '175824869'}, {'screen_name': 'eltreceprensa', 'name': 'prensa_eltrece', 'id': '177677440'}]	['https://www.eltrecetv.com.ar/convocatoria/anotate-en-100-argentinos-dicen']	[]	3	12	32	['100argentinosdicen']	[]	https://twitter.com/100argdicen/status/1283513639853531136	False		0								[]				
